"(1, 1, 'tot')","(2, 0, 'tot')","(3, 0, 'tot')","(3, 1, 'tot')","('A', 2)","('A', 3)","('B', 1)","('B', 3)","('C', 1)","('C', 3)",hour,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,dayofweek,is_holiday,timeofday
17.0,12.0,15.0,9.0,42.3,75.2,107.8,55.66,200.65,127.181363636,23,1004.32222222,42.0,3.28888888889,26.7888888889,91.6666666667,0.0,1,0,23.3333333333
22.0,0.0,14.0,14.0,43.385,98.84,86.96,53.9233333333,205.94,130.351818182,23,1004.51111111,44.0,3.34444444444,26.8444444444,91.3333333333,0.0,1,0,23.6666666667
130.0,4.0,16.0,132.0,55.3083333333,122.48,95.39,52.1866666667,203.59,133.522272727,0,1004.7,46.0,3.4,26.9,91.0,0.0,2,0,0.0
47.0,3.0,11.0,95.0,67.2316666667,106.13,103.82,50.45,201.24,136.692727273,0,1004.67777778,48.1111111111,3.5,27.0111111111,90.4444444444,0.0,2,0,0.333333333333
33.0,1.0,19.0,75.0,79.155,89.78,96.2766666667,64.93,198.89,139.863181818,0,1004.65555556,50.2222222222,3.6,27.1222222222,89.8888888889,0.0,2,0,0.666666666667
5.0,1.0,23.0,7.0,220.065,133.3,88.7333333333,75.2783333333,196.54,143.033636364,1,1004.63333333,52.3333333333,3.7,27.2333333333,89.3333333333,0.0,2,0,1.0
6.0,2.0,29.0,7.0,41.995,67.64,81.19,85.6266666667,214.41875,146.204090909,1,1004.61111111,54.4444444444,3.8,27.3444444444,88.7777777778,0.0,2,0,1.33333333333
9.0,1.0,13.0,6.0,39.5033333333,86.19,84.4846153846,95.975,232.2975,149.374545455,1,1004.58888889,56.5555555556,3.9,27.4555555556,88.2222222222,0.0,2,0,1.66666666667
7.0,0.0,14.0,9.0,37.0116666667,75.17,87.7792307692,57.52,250.17625,152.545,2,1004.56666667,58.6666666667,4.0,27.5666666667,87.6666666667,0.0,2,0,2.0
10.0,0.0,14.0,6.0,34.52,134.39,91.0738461538,70.595,268.055,155.715454545,2,1004.54444444,60.7777777778,4.1,27.6777777778,87.1111111111,0.0,2,0,2.33333333333
14.0,0.0,16.0,10.0,51.24,125.645,94.3684615385,83.67,285.93375,158.885909091,2,1004.52222222,62.8888888889,4.2,27.7888888889,86.5555555556,0.0,2,0,2.66666666667
5.0,0.0,20.0,4.0,44.7,201.71,97.6630769231,87.0,303.8125,162.056363636,3,1004.5,65.0,4.3,27.9,86.0,0.0,2,0,3.0
12.0,0.0,7.0,8.0,50.61,234.73,100.957692308,85.6064285714,321.69125,165.226818182,3,1004.35555556,68.0,4.65555555556,27.7111111111,86.8888888889,0.611111111111,2,0,3.33333333333
19.0,0.0,13.0,7.0,98.27,267.75,104.252307692,84.2128571429,339.57,168.397272727,3,1004.21111111,71.0,5.01111111111,27.5222222222,87.7777777778,1.22222222222,2,0,3.66666666667
21.0,0.0,10.0,10.0,47.73,233.8625,107.546923077,82.8192857143,320.666428571,171.567727273,4,1004.06666667,74.0,5.36666666667,27.3333333333,88.6666666667,1.83333333333,2,0,4.0
17.0,0.0,19.0,6.0,53.965,199.975,110.841538462,81.4257142857,301.762857143,174.738181818,4,1003.92222222,77.0,5.72222222222,27.1444444444,89.5555555556,2.44444444444,2,0,4.33333333333
15.0,0.0,8.0,10.0,73.465,147.9525,114.136153846,80.0321428571,282.859285714,177.908636364,4,1003.77777778,80.0,6.07777777778,26.9555555556,90.4444444444,3.05555555556,2,0,4.66666666667
31.0,3.0,14.0,8.0,35.12,95.93,117.430769231,78.6385714286,263.955714286,181.079090909,5,1003.63333333,83.0,6.43333333333,26.7666666667,91.3333333333,3.66666666667,2,0,5.0
31.0,4.0,13.0,14.0,50.83,94.83,120.725384615,77.245,245.052142857,184.249545455,5,1003.48888889,86.0,6.78888888889,26.5777777778,92.2222222222,4.27777777778,2,0,5.33333333333
31.0,8.0,18.0,21.0,53.07,93.66,124.02,50.09,226.148571429,187.42,5,1003.34444444,89.0,7.14444444444,26.3888888889,93.1111111111,4.88888888889,2,0,5.66666666667
35.0,5.0,28.0,24.0,43.895,99.575,148.44,47.92,207.245,195.95,6,1003.2,92.0,7.5,26.2,94.0,5.5,2,0,6.0
62.0,13.0,37.0,36.0,45.015,122.49,172.86,103.15,175.35,197.221666667,6,1003.31111111,87.6666666667,7.23333333333,26.0333333333,93.8888888889,5.03333333333,2,0,6.33333333333
52.0,26.0,84.0,43.0,36.91,148.34,197.28,96.42,172.735,198.493333333,6,1003.42222222,83.3333333333,6.96666666667,25.8666666667,93.7777777778,4.56666666667,2,0,6.66666666667
79.0,34.0,119.0,75.0,49.755,175.175,153.715,89.8825,298.05,199.765,7,1003.53333333,79.0,6.7,25.7,93.6666666667,4.1,2,0,7.0
69.0,48.0,132.0,58.0,77.31,145.585,94.455,83.345,242.3075,206.55,7,1003.64444444,74.6666666667,6.43333333333,25.5333333333,93.5555555556,3.63333333333,2,0,7.33333333333
108.0,34.0,135.0,83.0,64.45,233.22,85.82,95.7,186.565,189.38,7,1003.75555556,70.3333333333,6.16666666667,25.3666666667,93.4444444444,3.16666666667,2,0,7.66666666667
95.0,32.0,139.0,110.0,74.32,164.87,96.765,99.15,266.77,172.21,8,1003.86666667,66.0,5.9,25.2,93.3333333333,2.7,2,0,8.0
105.0,41.0,148.0,132.0,66.91,164.23,93.135,111.18,130.36,113.4,8,1003.97777778,61.6666666667,5.63333333333,25.0333333333,93.2222222222,2.23333333333,2,0,8.33333333333
118.0,35.0,156.0,131.0,57.11,165.62,136.0,85.92,181.59,113.035,8,1004.08888889,57.3333333333,5.36666666667,24.8666666667,93.1111111111,1.76666666667,2,0,8.66666666667
94.0,35.0,145.0,143.0,67.0,209.935,111.675,131.525,264.03,161.115,9,1004.2,53.0,5.1,24.7,93.0,1.3,2,0,9.0
109.0,23.0,132.0,132.0,59.8,210.31,119.4725,137.615,199.285,209.195,9,1004.41111111,53.4444444444,4.96666666667,24.5222222222,93.1111111111,1.48888888889,2,0,9.33333333333
103.0,21.0,133.0,84.0,66.18,165.69,127.27,77.3,197.0,195.32,9,1004.62222222,53.8888888889,4.83333333333,24.3444444444,93.2222222222,1.67777777778,2,0,9.66666666667
78.0,19.0,100.0,74.0,56.93,94.715,100.75,73.77,181.745,211.326666667,10,1004.83333333,54.3333333333,4.7,24.1666666667,93.3333333333,1.86666666667,2,0,10.0
116.0,12.0,92.0,72.0,66.6,96.57,112.47,76.57,179.265,227.333333333,10,1005.04444444,54.7777777778,4.56666666667,23.9888888889,93.4444444444,2.05555555556,2,0,10.3333333333
93.0,13.0,96.0,80.0,50.775,129.06,105.33,104.64,176.785,243.34,10,1005.25555556,55.2222222222,4.43333333333,23.8111111111,93.5555555556,2.24444444444,2,0,10.6666666667
91.0,16.0,77.0,72.0,49.72,121.3,75.62,112.025,307.19,227.815,11,1005.46666667,55.6666666667,4.3,23.6333333333,93.6666666667,2.43333333333,2,0,11.0
77.0,13.0,91.0,86.0,55.2,113.955,126.48,85.79,272.596666667,212.29,11,1005.67777778,56.1111111111,4.16666666667,23.4555555556,93.7777777778,2.62222222222,2,0,11.3333333333
91.0,9.0,75.0,63.0,53.885,114.96,128.385,68.155,238.003333333,192.4175,11,1005.88888889,56.5555555556,4.03333333333,23.2777777778,93.8888888889,2.81111111111,2,0,11.6666666667
87.0,18.0,82.0,106.0,56.03,128.77,136.5,86.53,203.41,172.545,12,1006.1,57.0,3.9,23.1,94.0,3.0,2,0,12.0
75.0,10.0,97.0,77.0,45.8,115.35,111.405,136.49,207.27,134.515,12,1006.16666667,56.3333333333,3.84444444444,23.0444444444,94.1111111111,2.86666666667,2,0,12.3333333333
96.0,15.0,103.0,57.0,53.5,113.965,108.97,96.34,135.905,163.5925,12,1006.23333333,55.6666666667,3.78888888889,22.9888888889,94.2222222222,2.73333333333,2,0,12.6666666667
96.0,18.0,96.0,86.0,54.28,98.33,105.53,91.75,188.66,192.67,13,1006.3,55.0,3.73333333333,22.9333333333,94.3333333333,2.6,2,0,13.0
88.0,15.0,115.0,101.0,77.605,115.78,133.97,111.2,212.66,163.99,13,1006.36666667,54.3333333333,3.67777777778,22.8777777778,94.4444444444,2.46666666667,2,0,13.3333333333
93.0,15.0,121.0,89.0,63.09,99.9,106.63,94.705,174.48,327.96,13,1006.43333333,53.6666666667,3.62222222222,22.8222222222,94.5555555556,2.33333333333,2,0,13.6666666667
75.0,12.0,98.0,111.0,63.115,110.81,115.555,70.175,177.53,186.48,14,1006.5,53.0,3.56666666667,22.7666666667,94.6666666667,2.2,2,0,14.0
83.0,16.0,80.0,89.0,72.41,112.17,102.855,78.06,189.1875,107.59,14,1006.56666667,52.3333333333,3.51111111111,22.7111111111,94.7777777778,2.06666666667,2,0,14.3333333333
114.0,7.0,102.0,99.0,51.35,126.02,112.93,128.725,200.845,177.52,14,1006.63333333,51.6666666667,3.45555555556,22.6555555556,94.8888888889,1.93333333333,2,0,14.6666666667
90.0,11.0,106.0,83.0,60.13,140.18,112.26,94.7,217.98,163.78,15,1006.7,51.0,3.4,22.6,95.0,1.8,2,0,15.0
97.0,15.0,105.0,86.0,78.73,102.67,172.58,89.35,196.85,142.26,15,1006.57777778,49.5555555556,3.63333333333,22.5333333333,94.8888888889,1.73333333333,2,0,15.3333333333
83.0,10.0,107.0,86.0,55.94,137.66,184.205,97.295,175.07,137.87,15,1006.45555556,48.1111111111,3.86666666667,22.4666666667,94.7777777778,1.66666666667,2,0,15.6666666667
100.0,18.0,123.0,81.0,64.135,103.58,195.83,126.37,158.675,169.28,16,1006.33333333,46.6666666667,4.1,22.4,94.6666666667,1.6,2,0,16.0
65.0,29.0,99.0,91.0,64.96,119.085,165.81,120.19,142.28,138.08,16,1006.21111111,45.2222222222,4.33333333333,22.3333333333,94.5555555556,1.53333333333,2,0,16.3333333333
78.0,76.0,129.0,88.0,76.105,102.4,152.8025,97.06,126.19,201.47,16,1006.08888889,43.7777777778,4.56666666667,22.2666666667,94.4444444444,1.46666666667,2,0,16.6666666667
86.0,56.0,115.0,86.0,68.63,127.85,139.795,112.695,216.09,140.425,17,1005.96666667,42.3333333333,4.8,22.2,94.3333333333,1.4,2,0,17.0
113.0,79.0,114.0,73.0,103.36,114.24,130.36,112.375,195.29,223.2,17,1005.84444444,40.8888888889,5.03333333333,22.1333333333,94.2222222222,1.33333333333,2,0,17.3333333333
112.0,69.0,125.0,76.0,73.27,122.1,135.304,82.89,174.49,183.27,17,1005.72222222,39.4444444444,5.26666666667,22.0666666667,94.1111111111,1.26666666667,2,0,17.6666666667
80.0,43.0,77.0,68.0,118.64,125.165,140.248,179.1,331.375,366.935,18,1005.6,38.0,5.5,22.0,94.0,1.2,2,0,18.0
69.0,54.0,66.0,56.0,62.255,122.315,145.192,100.25,179.38,248.93,18,1005.58888889,37.0,5.34444444444,21.9444444444,94.1111111111,1.12222222222,2,0,18.3333333333
64.0,52.0,70.0,59.0,73.67,111.24,150.136,123.325,249.045,209.15,18,1005.57777778,36.0,5.18888888889,21.8888888889,94.2222222222,1.04444444444,2,0,18.6666666667
39.0,42.0,49.0,50.0,57.98,108.45,155.08,161.7,261.21,169.37,19,1005.56666667,35.0,5.03333333333,21.8333333333,94.3333333333,0.966666666667,2,0,19.0
39.0,54.0,46.0,72.0,86.695,89.69,171.51,113.655,559.175,149.2,19,1005.55555556,34.0,4.87777777778,21.7777777778,94.4444444444,0.888888888889,2,0,19.3333333333
40.0,48.0,63.0,41.0,137.18,118.995,140.915,65.61,371.9475,129.03,19,1005.54444444,33.0,4.72222222222,21.7222222222,94.5555555556,0.811111111111,2,0,19.6666666667
30.0,48.0,53.0,25.0,68.4,121.67,110.32,97.39,184.72,184.566666667,20,1005.53333333,32.0,4.56666666667,21.6666666667,94.6666666667,0.733333333333,2,0,20.0
35.0,42.0,52.0,18.0,76.405,113.16,128.57,107.055,254.36,240.103333333,20,1005.52222222,31.0,4.41111111111,21.6111111111,94.7777777778,0.655555555556,2,0,20.3333333333
35.0,29.0,56.0,28.0,47.205,108.48,148.0,112.51,229.56,295.64,20,1005.51111111,30.0,4.25555555556,21.5555555556,94.8888888889,0.577777777778,2,0,20.6666666667
17.0,31.0,47.0,26.0,53.645,110.02,122.36,72.05,240.39,114.94,21,1005.5,29.0,4.1,21.5,95.0,0.5,2,0,21.0
31.0,35.0,35.0,35.0,72.65,114.195,120.343125,108.86,281.61,154.69,21,1005.75555556,64.1111111111,3.9,21.5,95.2222222222,0.788888888889,2,0,21.3333333333
18.0,19.0,28.0,26.0,60.23,97.645,118.32625,79.67,178.29,194.44,21,1006.01111111,99.2222222222,3.7,21.5,95.4444444444,1.07777777778,2,0,21.6666666667
7.0,18.0,18.0,16.0,42.72,110.761666667,116.309375,83.16,167.7475,194.225294118,22,1006.26666667,134.333333333,3.5,21.5,95.6666666667,1.36666666667,2,0,22.0
22.0,12.0,17.0,24.0,45.76,123.878333333,114.2925,91.57,157.205,194.010588235,22,1006.52222222,169.444444444,3.3,21.5,95.8888888889,1.65555555556,2,0,22.3333333333
9.0,14.0,17.0,17.0,41.775,136.995,112.275625,94.13,190.56,193.795882353,22,1006.77777778,204.555555556,3.1,21.5,96.1111111111,1.94444444444,2,0,22.6666666667
6.0,6.0,25.0,12.0,33.76,87.71,110.25875,96.69,189.375,193.581176471,23,1007.03333333,239.666666667,2.9,21.5,96.3333333333,2.23333333333,2,0,23.0
12.0,1.0,22.0,20.0,46.385,89.4195,108.241875,89.8833333333,188.19,193.366470588,23,1007.28888889,274.777777778,2.7,21.5,96.5555555556,2.52222222222,2,0,23.3333333333
17.0,2.0,18.0,12.0,48.6333333333,91.129,106.225,83.0766666667,144.72,193.151764706,23,1007.54444444,309.888888889,2.5,21.5,96.7777777778,2.81111111111,2,0,23.6666666667
117.0,1.0,13.0,137.0,50.8816666667,92.8385,108.898333333,76.27,150.2,192.937058824,0,1007.8,345.0,2.3,21.5,97.0,3.1,3,0,0.0
79.0,4.0,17.0,63.0,53.13,94.548,111.571666667,98.55,155.68,192.722352941,0,1007.81111111,346.555555556,2.61111111111,21.5111111111,96.8888888889,2.8,3,0,0.333333333333
51.0,0.0,7.0,82.0,45.72,96.2575,114.245,103.096666667,161.16,192.507647059,0,1007.82222222,348.111111111,2.92222222222,21.5222222222,96.7777777778,2.5,3,0,0.666666666667
12.0,0.0,17.0,9.0,198.405,97.967,59.31,107.643333333,166.64,192.292941176,1,1007.83333333,349.666666667,3.23333333333,21.5333333333,96.6666666667,2.2,3,0,1.0
13.0,0.0,21.0,6.0,95.555,99.6765,90.165,112.19,162.102857143,192.078235294,1,1007.84444444,351.222222222,3.54444444444,21.5444444444,96.5555555556,1.9,3,0,1.33333333333
9.0,0.0,19.0,4.0,51.18,101.386,121.02,110.328333333,157.565714286,191.863529412,1,1007.85555556,352.777777778,3.85555555556,21.5555555556,96.4444444444,1.6,3,0,1.66666666667
6.0,0.0,5.0,14.0,92.59,103.0955,115.996666667,108.466666667,153.028571429,191.648823529,2,1007.86666667,354.333333333,4.16666666667,21.5666666667,96.3333333333,1.3,3,0,2.0
13.0,0.0,10.0,4.0,75.3933333333,104.805,110.973333333,106.605,148.491428571,191.434117647,2,1007.87777778,355.888888889,4.47777777778,21.5777777778,96.2222222222,1.0,3,0,2.33333333333
6.0,0.0,12.0,4.0,58.1966666667,101.233333333,105.95,104.743333333,143.954285714,191.219411765,2,1007.88888889,357.444444444,4.78888888889,21.5888888889,96.1111111111,0.7,3,0,2.66666666667
9.0,0.0,8.0,6.0,41.0,97.6616666667,100.926666667,102.881666667,139.417142857,191.004705882,3,1007.9,359.0,5.1,21.6,96.0,0.4,3,0,3.0
19.0,0.0,15.0,3.0,46.87,94.09,95.9033333333,101.02,134.88,190.79,3,1007.73333333,358.555555556,5.3,21.5333333333,95.8888888889,0.366666666667,3,0,3.33333333333
12.0,0.0,9.0,3.0,35.785,88.56,90.88,108.635,148.118333333,188.4425,3,1007.56666667,358.111111111,5.5,21.4666666667,95.7777777778,0.333333333333,3,0,3.66666666667
13.0,0.0,16.0,2.0,59.08,93.43,92.745,116.25,161.356666667,186.095,4,1007.4,357.666666667,5.7,21.4,95.6666666667,0.3,3,0,4.0
21.0,0.0,12.0,5.0,42.64,95.57,94.61,109.995,174.595,183.7475,4,1007.23333333,357.222222222,5.9,21.3333333333,95.5555555556,0.266666666667,3,0,4.33333333333
18.0,0.0,13.0,5.0,62.48,97.71,94.085,103.74,187.833333333,181.4,4,1007.06666667,356.777777778,6.1,21.2666666667,95.4444444444,0.233333333333,3,0,4.66666666667
25.0,12.0,11.0,6.0,47.44,104.095,93.56,97.485,201.071666667,179.0525,5,1006.9,356.333333333,6.3,21.2,95.3333333333,0.2,3,0,5.0
28.0,9.0,16.0,14.0,48.255,94.4675,105.028,91.23,214.31,176.705,5,1006.73333333,355.888888889,6.5,21.1333333333,95.2222222222,0.166666666667,3,0,5.33333333333
28.0,11.0,17.0,12.0,51.705,84.84,116.496,76.125,197.1925,174.3575,5,1006.56666667,355.444444444,6.7,21.0666666667,95.1111111111,0.133333333333,3,0,5.66666666667
32.0,15.0,23.0,16.0,66.095,95.45,127.964,61.02,180.075,172.01,6,1006.4,355.0,6.9,21.0,95.0,0.1,3,0,6.0
36.0,14.0,41.0,25.0,42.6,119.81,139.432,92.03,162.9575,169.6625,6,1006.4,355.111111111,6.57777777778,20.9555555556,95.1111111111,0.244444444444,3,0,6.33333333333
54.0,32.0,75.0,32.0,50.44,158.045,150.9,136.585,145.84,167.315,6,1006.4,355.222222222,6.25555555556,20.9111111111,95.2222222222,0.388888888889,3,0,6.66666666667
48.0,68.0,100.0,48.0,56.295,151.545,171.97,100.44,129.33,164.9675,7,1006.4,355.333333333,5.93333333333,20.8666666667,95.3333333333,0.533333333333,3,0,7.0
58.0,72.0,116.0,55.0,62.53,289.18,154.588333333,109.995,218.41,162.62,7,1006.4,355.444444444,5.61111111111,20.8222222222,95.4444444444,0.677777777778,3,0,7.33333333333
83.0,88.0,121.0,60.0,63.63,188.83,137.206666667,135.75,187.1675,231.78,7,1006.4,355.555555556,5.28888888889,20.7777777778,95.5555555556,0.822222222222,3,0,7.66666666667
97.0,105.0,149.0,103.0,65.205,167.485,119.825,80.505,155.925,191.18,8,1006.4,355.666666667,4.96666666667,20.7333333333,95.6666666667,0.966666666667,3,0,8.0
102.0,99.0,141.0,105.0,106.68,368.75,141.94,138.29,154.4725,150.58,8,1006.4,355.777777778,4.64444444444,20.6888888889,95.7777777778,1.11111111111,3,0,8.33333333333
122.0,114.0,145.0,123.0,138.42,348.04,95.69,154.0,153.02,139.51,8,1006.4,355.888888889,4.32222222222,20.6444444444,95.8888888889,1.25555555556,3,0,8.66666666667
97.0,117.0,128.0,130.0,92.305,224.51,121.73,104.85,173.945,174.14,9,1006.4,356.0,4.0,20.6,96.0,1.4,3,0,9.0
113.0,102.0,106.0,111.0,71.54,265.72,91.01,120.73,137.62,164.42,9,1006.53333333,317.555555556,3.9,20.5666666667,96.1111111111,1.41111111111,3,0,9.33333333333
83.0,82.0,105.0,121.0,73.855,166.55,130.375,107.145,233.22,161.271666667,9,1006.66666667,279.111111111,3.8,20.5333333333,96.2222222222,1.42222222222,3,0,9.66666666667
101.0,82.0,126.0,80.0,72.265,131.26,119.7175,109.9,159.46,158.123333333,10,1006.8,240.666666667,3.7,20.5,96.3333333333,1.43333333333,3,0,10.0
98.0,85.0,117.0,91.0,80.68,98.46,109.06,84.94,135.14,154.975,10,1006.93333333,202.222222222,3.6,20.4666666667,96.4444444444,1.44444444444,3,0,10.3333333333
114.0,80.0,97.0,77.0,60.71,93.68,152.54,96.58,162.52,146.275,10,1007.06666667,163.777777778,3.5,20.4333333333,96.5555555556,1.45555555556,3,0,10.6666666667
71.0,48.0,95.0,85.0,51.05,97.18,116.11,104.235,126.185,137.575,11,1007.2,125.333333333,3.4,20.4,96.6666666667,1.46666666667,3,0,11.0
72.0,45.0,95.0,81.0,56.09,95.09,140.71,104.645,152.65,142.0325,11,1007.33333333,86.8888888889,3.3,20.3666666667,96.7777777778,1.47777777778,3,0,11.3333333333
83.0,62.0,100.0,68.0,50.92,112.82,370.48,93.96,131.22,146.49,11,1007.46666667,48.4444444444,3.2,20.3333333333,96.8888888889,1.48888888889,3,0,11.6666666667
100.0,69.0,88.0,97.0,54.28,95.12,263.29,70.355,161.855,151.39625,12,1007.6,10.0,3.1,20.3,97.0,1.5,3,0,12.0
83.0,78.0,92.0,83.0,64.815,114.62,156.1,84.42,154.6,156.3025,12,1007.63333333,46.8888888889,3.04444444444,20.2555555556,97.0,1.36666666667,3,0,12.3333333333
93.0,75.0,94.0,94.0,52.52,92.58,126.33,96.42,135.805,161.20875,12,1007.66666667,83.7777777778,2.98888888889,20.2111111111,97.0,1.23333333333,3,0,12.6666666667
74.0,69.0,101.0,83.0,79.63,113.21,125.395,86.62,202.185,166.115,13,1007.7,120.666666667,2.93333333333,20.1666666667,97.0,1.1,3,0,13.0
83.0,66.0,129.0,76.0,57.33,97.58,124.46,62.52,185.75,111.76,13,1007.73333333,157.555555556,2.87777777778,20.1222222222,97.0,0.966666666667,3,0,13.3333333333
77.0,75.0,111.0,95.0,54.18,95.46,104.245,121.93,131.07,202.15,13,1007.76666667,194.444444444,2.82222222222,20.0777777778,97.0,0.833333333333,3,0,13.6666666667
78.0,66.0,125.0,98.0,74.58,105.2,84.03,74.66,137.49,146.265,14,1007.8,231.333333333,2.76666666667,20.0333333333,97.0,0.7,3,0,14.0
66.0,67.0,110.0,84.0,60.05,124.605,105.79,125.35,127.71,119.36,14,1007.83333333,268.222222222,2.71111111111,19.9888888889,97.0,0.566666666667,3,0,14.3333333333
91.0,64.0,82.0,83.0,61.07,95.98,115.3,113.185,128.615,85.49,14,1007.86666667,305.111111111,2.65555555556,19.9444444444,97.0,0.433333333333,3,0,14.6666666667
78.0,82.0,85.0,93.0,61.91,82.29,113.91,81.74,146.8,173.48,15,1007.9,342.0,2.6,19.9,97.0,0.3,3,0,15.0
53.0,78.0,88.0,86.0,73.9,117.115,117.725,122.94,137.41,182.255,15,1007.73333333,343.333333333,2.51111111111,19.8666666667,97.0,0.288888888889,3,0,15.3333333333
94.0,85.0,130.0,97.0,52.775,97.91,129.72,84.63,180.6,196.14,15,1007.56666667,344.666666667,2.42222222222,19.8333333333,97.0,0.277777777778,3,0,15.6666666667
67.0,71.0,108.0,94.0,72.965,114.93,131.16,81.21,149.255,238.49,16,1007.4,346.0,2.33333333333,19.8,97.0,0.266666666667,3,0,16.0
103.0,78.0,125.0,110.0,41.905,116.19,116.03,137.465,145.53,163.775,16,1007.23333333,347.333333333,2.24444444444,19.7666666667,97.0,0.255555555556,3,0,16.3333333333
81.0,86.0,122.0,86.0,59.36,112.89,149.605,138.64,151.225,170.1675,16,1007.06666667,348.666666667,2.15555555556,19.7333333333,97.0,0.244444444444,3,0,16.6666666667
94.0,78.0,105.0,96.0,61.32,138.18,125.97,72.37,156.92,176.56,17,1006.9,350.0,2.06666666667,19.7,97.0,0.233333333333,3,0,17.0
91.0,70.0,110.0,107.0,55.88,103.88,214.16,122.4,187.83,184.95,17,1006.73333333,351.333333333,1.97777777778,19.6666666667,97.0,0.222222222222,3,0,17.3333333333
130.0,71.0,90.0,111.0,61.76,122.89,134.93,122.15,218.74,185.975,17,1006.56666667,352.666666667,1.88888888889,19.6333333333,97.0,0.211111111111,3,0,17.6666666667
77.0,70.0,42.0,76.0,58.9,141.718333333,136.566666667,117.02,249.65,187.0,18,1006.4,354.0,1.8,19.6,97.0,0.2,3,0,18.0
70.0,67.0,9.0,68.0,41.585,160.546666667,138.203333333,1498.97,280.56,188.025,18,1006.43333333,352.851851852,1.81851851852,19.7037037037,96.5925925926,0.192592592593,3,0,18.3333333333
87.0,58.0,43.0,56.0,64.88,179.375,139.84,174.26,247.59,189.05,18,1006.46666667,351.703703704,1.83703703704,19.8074074074,96.1851851852,0.185185185185,3,0,18.6666666667
49.0,45.0,68.0,15.0,70.39,122.935,149.275,102.24,218.285,179.786666667,19,1006.5,350.555555556,1.85555555556,19.9111111111,95.7777777778,0.177777777778,3,0,19.0
52.0,44.0,54.0,37.0,58.06,120.88,158.71,68.27,195.75,170.523333333,19,1006.53333333,349.407407407,1.87407407407,20.0148148148,95.3703703704,0.17037037037,3,0,19.3333333333
35.0,41.0,46.0,17.0,55.62,96.75,119.13,91.27,170.85,161.26,19,1006.56666667,348.259259259,1.89259259259,20.1185185185,94.962962963,0.162962962963,3,0,19.6666666667
46.0,25.0,49.0,19.0,51.81,123.215,136.13,112.29,199.12,355.05,20,1006.6,347.111111111,1.91111111111,20.2222222222,94.5555555556,0.155555555556,3,0,20.0
33.0,26.0,51.0,52.0,78.03,124.3,120.27,95.97,199.808,108.53,20,1006.63333333,345.962962963,1.92962962963,20.3259259259,94.1481481481,0.148148148148,3,0,20.3333333333
37.0,40.0,53.0,22.0,55.68,100.3,104.41,123.845,200.496,123.54,20,1006.66666667,344.814814815,1.94814814815,20.4296296296,93.7407407407,0.140740740741,3,0,20.6666666667
28.0,28.0,65.0,18.0,63.2,99.5,131.485,64.04,201.184,138.55,21,1006.7,343.666666667,1.96666666667,20.5333333333,93.3333333333,0.133333333333,3,0,21.0
32.0,43.0,43.0,29.0,63.685,109.55,129.59,82.33,201.872,153.56,21,1006.73333333,342.518518519,1.98518518519,20.637037037,92.9259259259,0.125925925926,3,0,21.3333333333
31.0,41.0,32.0,28.0,82.96,126.61,100.59,186.74,202.56,168.57,21,1006.76666667,341.37037037,2.0037037037,20.7407407407,92.5185185185,0.118518518519,3,0,21.6666666667
21.0,26.0,26.0,19.0,81.485,87.485,86.7775,72.56,175.47,143.66,22,1006.8,340.222222222,2.02222222222,20.8444444444,92.1111111111,0.111111111111,3,0,22.0
35.0,22.0,24.0,24.0,49.715,94.265,72.965,98.5275,157.34,118.75,22,1006.83333333,339.074074074,2.04074074074,20.9481481481,91.7037037037,0.103703703704,3,0,22.3333333333
25.0,12.0,21.0,20.0,49.32,95.68,73.4125,124.495,146.1,127.525,22,1006.86666667,337.925925926,2.05925925926,21.0518518519,91.2962962963,0.0962962962963,3,0,22.6666666667
9.0,26.0,27.0,15.0,45.355,95.39,73.86,115.47375,134.86,136.3,23,1006.9,336.777777778,2.07777777778,21.1555555556,90.8888888889,0.0888888888889,3,0,23.0
